text_cli,gref_cli,grf_cli,ft_cli,grs_cli,ssr_cli,text_ari,gref_ari,grf_ari,ft_ari,grs_ari,ssr_ari,text_lwf,gref_lwf,grf_lwf,ft_lwf,grs_lwf,ssr_lwf,text_MATTR,gref_MATTR,grf_MATTR,ft_MATTR,grs_MATTR,ssr_MATTR,text_MTLD,gref_MTLD,grf_MTLD,ft_MTLD,grs_MTLD,ssr_MTLD,text_HDD,gref_HDD,grf_HDD,ft_HDD,grs_HDD,ssr_HDD,text_entropy,gref_entropy,grf_entropy,ft_entropy,grs_entropy,ssr_entropy,text_sent,gref_sent,grf_sent,ft_sent,grs_sent,ssr_sent,text_word,gref_word,grf_word,ft_word,grs_word,ssr_word,text_char,gref_char,grf_char,ft_char,grs_char,ssr_char,text_sdensity,gref_sdensity,grf_sdensity,ft_sdensity,grs_sdensity,ssr_sdensity,text_wdensity,gref_wdensity,grf_wdensity,ft_wdensity,grs_wdensity,ssr_wdensity
14.59,20.68,21.6,22.18,21.6,20.39,567.6,124.4,62.3,41.9,62.3,58.4,66.0,78.0,81.0,55.5,81.0,74.5,98.74087591240863,99.8237885462555,99.60396039603961,99.66666666666666,99.60396039603961,98.31578947368419,72.79109144784455,159.21477931218223,147.00000000000003,57.4959349593496,147.00000000000003,49.5,98.02059640421,98.82575694439734,98.4649916281692,97.26046729285626,98.4649916281692,96.68224707795348,4.272752375364185,4.219362054539133,4.240934618791798,4.0934673411832145,4.240934618791798,4.159211961649725,47,13,6,2,6,7,1289,264,119,69,119,115,6114,1486,697,426,697,639,3.6462373933281613,4.924242424242424,5.042016806722689,2.898550724637681,5.042016806722689,6.086956521739131,21.082760876676478,17.765814266487215,17.073170731707318,16.19718309859155,17.073170731707318,17.996870109546165
14.36,22.94,22.53,19.68,22.53,23.05,1638.3,188.6,64.6,31.3,64.6,54.7,58.0,81.0,85.0,37.0,85.0,76.5,98.71258448664328,99.71264367816094,100.0,97.56097560975608,100.0,98.55421686746988,67.47238041319096,261.45059789496884,209.73866666666672,56.055555555555564,209.73866666666672,80.67732558139534,97.73583776233568,99.07508816166354,99.39111203262547,98.58585858585731,99.39111203262547,97.5304765049582,4.347490591052865,4.255428622340947,4.210822442398604,4.283309989515578,4.210822442398604,4.161926919247587,126,17,5,2,5,5,3707,401,123,54,123,102,17529,2422,734,289,734,602,3.398974912328028,4.239401496259352,4.0650406504065035,3.7037037037037033,4.0650406504065035,4.901960784313726,21.1478121969308,16.556564822460775,16.7574931880109,18.685121107266436,16.7574931880109,16.943521594684384
14.53,19.12,19.98,21.48,19.98,16.62,2046.5,170.5,63.0,33.7,63.0,59.5,72.0,73.0,74.0,38.5,74.0,75.0,98.72999745999536,99.31677018633542,100.0,97.67441860465115,100.0,100.0,75.42891351659918,108.66666666666667,127.94923076923078,103.0866666666667,127.94923076923078,77.40378274575167,98.10917299931337,98.37495304323586,98.53320280670734,98.21097188349793,98.53320280670734,97.13506252168034,4.345343728678318,4.156833681351254,4.2243571030224984,4.235229292938661,4.2243571030224984,4.315170044463169,148,15,5,2,5,6,5052,366,123,53,123,117,22503,2003,692,316,692,618,2.929532858273951,4.098360655737705,4.0650406504065035,3.7735849056603774,4.0650406504065035,5.128205128205128,22.45033995467271,18.272591113330005,17.77456647398844,16.77215189873418,17.77456647398844,18.932038834951456
16.39,18.19,18.12,20.26,18.12,17.54,1645.4,149.4,57.1,26.7,57.1,48.0,64.0,73.0,74.0,29.5,74.0,63.0,98.96389324960776,99.43060498220643,100.0,98.0,100.0,94.68354430379746,75.54982687146999,173.4011731247778,155.55555555555551,64.736,155.55555555555551,25.142335766423358,98.13002608501854,98.74756305487351,99.11605854463032,97.89438502673792,99.11605854463032,93.48909617406987,4.375384477040571,4.2626868903212625,4.215586184528171,4.1387940645858965,4.215586184528171,4.244267424841661,124,14,4,3,4,5,3949,327,114,40,114,94,19052,1713,605,228,605,492,3.140035452013168,4.281345565749235,3.508771929824561,7.5,3.508771929824561,5.319148936170213,20.727482678983833,19.089316987740805,18.84297520661157,17.543859649122805,18.84297520661157,19.10569105691057
13.84,18.19,15.46,15.33,15.46,16.62,561.8,135.3,63.3,20.2,63.3,56.0,61.0,68.0,68.0,23.5,68.0,72.0,98.3926940639268,99.67871485943776,100.0,98.4,100.0,97.91666666666664,62.32204973155994,253.0,168.31818181818184,117.73999999999997,168.31818181818184,50.268537768537776,97.09632005677148,98.94038348012707,99.00600880340633,99.01477832512438,99.00600880340633,96.67964278807408,4.263714856727108,4.2796021802211515,4.344739859962909,4.257008591370571,4.344739859962909,4.250758740808384,43,14,4,1,4,6,1249,293,133,34,133,115,5876,1543,652,167,652,583,3.4427542033626897,4.778156996587031,3.007518796992481,2.941176470588235,3.007518796992481,5.217391304347826,21.255956432947585,18.988982501620217,20.398773006134967,20.35928143712575,20.398773006134967,19.725557461406517
12.56,19.75,16.96,15.68,16.96,18.7,1728.0,189.5,57.9,23.5,57.9,58.8,63.0,70.0,73.0,25.0,73.0,73.0,98.51408028759779,99.49720670391065,100.0,100.0,100.0,98.95833333333331,71.0100505250644,196.07655651266796,131.6730434782609,80.91999999999999,131.6730434782609,76.25830959164293,97.26372061205824,98.69861104391616,98.64231689170691,98.57397504456327,98.64231689170691,97.7126992627728,4.372896335762265,4.378427770661043,4.411645886412729,4.332707799764392,4.411645886412729,4.360438725300443,187,21,6,2,6,6,3992,407,115,40,115,114,17555,2269,604,206,604,629,4.68436873747495,5.159705159705159,5.217391304347826,5.0,5.217391304347826,5.263157894736842,22.739960125320422,17.937417364477742,19.039735099337747,19.41747572815534,19.039735099337747,18.124006359300477
19.7,23.99,23.75,22.71,23.75,17.83,877.5,162.5,65.1,45.8,65.1,59.9,71.0,80.0,86.0,64.5,86.0,78.0,98.73915558126059,99.46127946127949,100.0,99.69696969696969,100.0,99.41176470588235,109.65755388257419,191.90447952665204,246.59384615384616,73.11111111111111,246.59384615384616,125.84320000000004,98.2919640964967,98.56143784311968,99.30368696723517,97.88310911645844,99.30368696723517,98.6578649665547,4.263133255133964,4.189996349382463,4.241267906222562,4.15942288739012,4.241267906222562,4.251097727015819,62,16,6,5,6,7,2074,340,122,81,122,122,11035,2110,750,479,750,638,2.9893924783027965,4.705882352941177,4.918032786885246,6.172839506172839,4.918032786885246,5.737704918032787,18.79474399637517,16.113744075829384,16.266666666666666,16.910229645093946,16.266666666666666,19.122257053291534
12.27,18.71,17.66,17.29,17.66,15.11,207.9,163.2,60.1,18.3,60.1,52.4,59.0,78.0,79.0,17.5,79.0,77.0,98.2222222222223,99.67105263157895,99.60396039603961,100.0,99.60396039603961,90.54945054945051,93.31206293706293,179.76525460930642,118.73076923076923,49.37333333333333,118.73076923076923,25.958578912901114,97.58411960005176,98.54344607382288,98.0563396396551,97.62845849802399,98.0563396396551,93.17969140041662,4.197277355574724,4.250862142175109,4.255784986708537,3.995878575861077,4.255784986708537,4.241226653967023,12,17,6,2,6,8,447,351,121,25,121,116,2042,1896,637,138,637,532,2.684563758389262,4.843304843304843,4.958677685950414,8.0,4.958677685950414,6.896551724137931,21.890303623898138,18.5126582278481,18.995290423861853,18.115942028985508,18.995290423861853,21.804511278195488
16.1,21.78,23.0,17.65,23.0,20.04,1932.9,151.7,60.2,26.1,60.2,55.6,67.0,83.0,87.0,30.5,87.0,74.0,99.20041536863985,99.64285714285714,99.57894736842104,98.18181818181819,99.57894736842104,97.75280898876403,83.05456895659037,200.43955717363846,119.31652173913041,95.83,119.31652173913041,66.79017800649596,98.1142978045941,98.69660494924348,98.38738380963882,98.524238524238,98.38738380963882,96.51230084121869,4.263733979786928,4.215981465951095,4.268962918460523,4.157508091920472,4.268962918460523,4.3089559174562755,143,13,5,2,5,5,4487,318,108,43,108,117,21947,1873,676,228,676,604,3.1869846222420324,4.088050314465408,4.62962962962963,4.651162790697675,4.62962962962963,4.273504273504273,20.444707704925502,16.978109983982915,15.976331360946746,18.859649122807017,15.976331360946746,19.370860927152318
15.35,19.75,17.95,24.32,17.95,20.15,1926.4,217.1,60.5,33.5,60.5,57.2,76.0,76.0,79.0,39.0,79.0,79.5,97.76377952755982,99.80676328502415,99.61165048543688,96.84210526315789,99.61165048543688,99.13978494623656,65.3696547288757,257.1064434531905,188.57176470588234,36.473684210526315,188.57176470588234,54.21252327746741,97.52763767666808,99.08743875286447,98.86116213814488,94.58098811757493,98.86116213814488,96.43916279458904,4.3510500169019775,4.223348357725594,4.2886646007141955,4.28138505360332,4.2886646007141955,4.235107652306853,183,24,6,4,6,5,4425,477,124,48,124,112,21483,2623,645,303,645,621,4.135593220338983,5.031446540880504,4.838709677419355,8.333333333333332,4.838709677419355,4.464285714285714,20.59768188800447,18.185284025924513,19.224806201550386,15.841584158415841,19.224806201550386,18.035426731078903
16.51,20.86,17.43,21.42,17.43,20.73,796.7,139.9,61.7,41.3,61.7,56.6,79.0,74.0,75.0,52.5,75.0,83.5,99.1064388961891,99.68992248062015,99.62616822429906,98.64406779661017,99.62616822429906,96.70329670329669,104.38090778524568,278.55536231884054,149.99478260869566,52.52328159645233,149.99478260869566,38.066189325380506,98.35682787173455,98.89456392308547,98.55969506488891,96.07650586219857,98.55969506488891,95.35501192179491,4.306581153662938,4.266463915309521,4.286016965987081,4.168386824540501,4.286016965987081,4.238811515463254,66,10,5,4,5,6,1832,293,121,70,121,109,9127,1688,652,418,652,617,3.602620087336245,3.4129692832764507,4.132231404958678,5.714285714285714,4.132231404958678,5.5045871559633035,20.072312917716665,17.35781990521327,18.55828220858896,16.74641148325359,18.55828220858896,17.666126418152352
14.3,20.45,16.44,23.22,16.44,20.56,313.7,176.1,60.7,40.5,60.7,59.5,61.0,69.0,71.0,49.0,71.0,81.0,98.45094664371773,99.81308411214954,100.0,99.24528301886792,100.0,100.0,52.49183038319393,199.11807213209084,101.0,62.42455307262571,101.0,47.0,96.6373849171155,98.84248750148761,98.06023943442614,97.81145258801834,98.06023943442614,97.62062383321162,4.30448722979005,4.297886499530199,4.32872323707994,4.337629620863166,4.32872323707994,4.360459958774667,27,18,5,3,5,7,691,378,124,63,124,114,3310,2138,632,406,632,653,3.907380607814761,4.761904761904762,4.032258064516129,4.761904761904762,4.032258064516129,6.140350877192982,20.876132930513595,17.680074836295603,19.62025316455696,15.517241379310345,19.62025316455696,17.457886676875958
13.72,18.88,18.36,22.64,18.36,16.96,2035.3,259.3,65.6,40.9,65.6,43.9,71.0,75.0,78.0,53.0,78.0,62.5,98.70431056213802,99.39879759519039,98.93805309734512,98.21428571428571,98.93805309734512,99.44444444444443,73.6880842429178,244.20591647331787,212.94000000000003,60.0,212.94000000000003,59.80297895485544,98.14558302194078,98.87554867068677,99.01923603781779,96.71978382543043,99.01923603781779,96.92390840732816,4.280794970932616,4.253470439521361,4.2203077551001265,4.209371951043257,4.2203077551001265,4.222917711446344,173,24,5,3,5,3,4708,568,131,68,131,83,21385,3076,709,412,709,441,3.6745964316057775,4.225352112676056,3.816793893129771,4.411764705882353,3.816793893129771,3.614457831325301,22.015431377133503,18.46553966189857,18.47672778561354,16.50485436893204,18.47672778561354,18.820861678004537
15.87,19.12,19.98,18.52,19.98,18.36,362.7,171.5,60.0,36.1,60.0,59.7,66.0,78.0,81.0,42.5,81.0,77.0,99.14529914529908,99.6904024767802,100.0,99.60784313725489,100.0,98.019801980198,82.17166223006694,197.6599448117296,185.65749999999997,55.0,185.65749999999997,50.885089263263765,97.76772922995559,98.8369165497352,98.74879709559106,96.60329065434516,98.74879709559106,96.83223246041895,4.393926599050622,4.318418263709771,4.308830556722782,4.359064296051605,4.308830556722782,4.301705398812072,30,15,5,5,5,4,870,369,116,68,116,118,4105,2017,654,351,654,637,3.4482758620689653,4.0650406504065035,4.310344827586207,7.352941176470589,4.310344827586207,3.389830508474576,21.193666260657736,18.294496777392165,17.737003058103976,19.37321937321937,17.737003058103976,18.524332810047095
14.82,20.22,22.24,24.09,22.24,20.79,558.6,190.9,66.8,39.9,66.8,61.8,66.0,79.0,82.0,46.5,82.0,83.0,99.19561243144415,99.77839335180056,99.44954128440367,99.58333333333333,99.44954128440367,98.8118811881188,130.70802433089423,190.14767869250994,162.5145454545455,84.12444444444442,162.5145454545455,82.63578274760384,98.01467726201486,98.65843946673624,98.70703262844324,98.08409517653304,98.70703262844324,98.33834375963522,4.251660170445368,4.194153659901682,4.19417328103049,4.310866171295414,4.19417328103049,4.250148523174882,45,20,9,2,9,6,1238,409,128,65,128,122,6027,2312,762,393,762,685,3.634894991922456,4.88997555012225,7.03125,3.076923076923077,7.03125,4.918032786885246,20.540899286543887,17.69031141868512,16.79790026246719,16.539440203562343,16.79790026246719,17.810218978102192
11.23,17.67,19.81,19.03,19.81,15.69,572.3,219.4,61.2,22.3,61.2,61.0,55.0,81.0,82.0,24.0,82.0,76.0,99.15139826422363,99.45945945945948,100.0,100.0,100.0,97.66990291262134,83.01007233918318,218.03775154116337,171.50000000000006,109.76000000000008,171.50000000000006,36.90285137179244,97.90032890195734,98.96139629181054,98.95467393621848,98.94179894179995,98.95467393621848,95.40008826757983,4.383280564866061,4.340100983013355,4.22957586964998,4.254200689835035,4.22957586964998,4.234348738701599,42,22,6,2,6,7,1282,485,118,31,118,125,5510,2515,668,177,668,628,3.2761310452418098,4.536082474226804,5.084745762711865,6.451612903225806,5.084745762711865,5.6000000000000005,23.266787658802176,19.284294234592444,17.664670658682635,17.51412429378531,17.664670658682635,19.904458598726116
12.79,19.93,20.04,17.48,20.04,17.08,1131.5,257.8,61.0,37.4,61.0,57.1,57.0,79.0,82.0,46.5,82.0,77.0,98.87750556792871,99.55465587044537,99.8019801980198,99.63636363636364,99.8019801980198,97.95918367346937,110.23104128718883,275.33857596397525,162.4736842105263,97.46800000000002,162.4736842105263,56.576615998771686,97.8717104632994,98.78984585837405,98.84796358964513,98.19017550784534,98.84796358964513,96.43854109300749,4.22594863839423,4.285847294563923,4.237861550255645,4.33747199100937,4.237861550255645,4.309343756877614,138,30,5,4,5,6,2562,579,119,68,119,116,11472,3152,668,367,668,597,5.386416861826698,5.181347150259067,4.201680672268908,5.88235294117647,4.201680672268908,5.172413793103448,22.3326359832636,18.36928934010152,17.81437125748503,18.52861035422343,17.81437125748503,19.430485762144052
15.4,21.44,24.04,19.28,24.04,17.37,1384.7,112.4,62.8,43.9,62.8,53.7,65.0,79.0,85.0,57.0,85.0,64.5,99.05617977528097,99.5049504950495,99.79591836734694,96.81159420289855,99.79591836734694,97.99999999999999,83.34030302987625,216.0378181818182,145.65600000000003,28.943188550814316,145.65600000000003,29.408681408681407,98.06497539959389,98.68282878856013,98.60566560858089,94.35007237522217,98.60566560858089,94.00859390146582,4.307012559363367,4.177611292642276,4.211782228567803,4.232446800215798,4.211782228567803,4.210421332731433,98,12,8,3,8,8,3156,230,115,80,115,113,15324,1347,719,448,719,561,3.1051964512040557,5.217391304347826,6.956521739130435,3.75,6.956521739130435,7.079646017699115,20.595144870790914,17.074981440237565,15.99443671766342,17.857142857142858,15.99443671766342,20.14260249554367
15.93,20.86,18.3,26.35,18.3,15.98,2119.2,127.9,67.5,35.7,67.5,61.7,65.0,75.0,76.0,37.5,76.0,72.0,98.77270495827221,99.2241379310345,99.13043478260867,97.94871794871793,99.13043478260867,99.80952380952381,70.93019558030835,168.08021062839742,165.21166666666673,57.524444444444434,165.21166666666673,72.76175581939657,97.90493387140039,98.59569650998246,98.74907527775447,96.63049372635403,98.74907527775447,97.43826851635923,4.35554226121064,4.2042006895874655,4.2668334917529,4.298762006044249,4.2668334917529,4.284085488194425,152,10,5,3,5,4,4863,265,134,49,134,125,23881,1531,730,325,730,639,3.1256426074439645,3.7735849056603774,3.731343283582089,6.122448979591836,3.731343283582089,3.2,20.363468866462878,17.308948399738732,18.356164383561644,15.076923076923077,18.356164383561644,19.561815336463223
16.68,18.77,19.28,17.94,19.28,17.72,317.1,129.7,63.3,39.3,63.3,64.0,67.0,76.0,76.0,52.0,76.0,77.0,99.48051948051948,99.4979079497908,99.43925233644859,99.33333333333334,99.43925233644859,100.0,158.91405003416992,127.93013790609476,156.8127272727273,56.15686274509804,156.8127272727273,80.36926795049202,98.26958336295533,98.4536699551889,98.90138694735074,95.84996652900479,98.90138694735074,98.08257280473653,4.215700207219387,4.309550313840313,4.290254374829029,4.347999092365008,4.290254374829029,4.2401687390674345,26,12,5,4,5,5,700,275,123,72,123,125,3573,1490,689,390,689,681,3.7142857142857144,4.363636363636364,4.0650406504065035,5.555555555555555,4.0650406504065035,4.0,19.59137979289113,18.456375838926174,17.851959361393323,18.461538461538463,17.851959361393323,18.355359765051396
13.72,18.42,16.79,20.6,16.79,18.94,1844.6,222.6,58.2,22.2,58.2,56.2,62.0,64.0,67.0,19.5,67.0,80.5,98.6494091164887,99.43529411764709,100.0,100.0,100.0,100.0,60.82574122488849,205.05897887323943,161.83999999999997,23.0,161.83999999999997,52.77186430127607,97.04210275690075,98.7844978279121,99.0397510339302,100.00000000000043,99.0397510339302,96.57395187017237,4.356600958201057,4.293950632058459,4.328198991412677,4.299265331853298,4.328198991412677,4.231048278629462,118,24,6,3,6,5,4710,499,123,28,123,111,19941,2612,609,157,609,600,2.5053078556263273,4.809619238476954,4.878048780487805,10.714285714285714,4.878048780487805,4.504504504504505,23.619678050248233,19.104134762633997,20.19704433497537,17.8343949044586,20.19704433497537,18.5
12.16,16.51,16.5,18.12,16.5,13.89,2442.4,217.5,60.2,28.2,60.2,60.5,58.0,78.0,80.0,34.0,80.0,75.0,99.24162629028893,99.66426858513191,100.0,97.2972972972973,100.0,98.2178217821782,112.57534328239512,210.5,144.63826086956527,67.24,144.63826086956527,52.93683812405446,98.24607632847557,98.9325477860564,98.60489966508166,97.8424015009377,98.60489966508166,96.93886202874288,4.270646389441715,4.272279066563309,4.269559677130906,4.38711945594164,4.269559677130906,4.366240434546723,186,20,5,2,5,4,5384,483,124,45,124,125,24178,2420,628,255,628,604,3.4546805349182765,4.140786749482402,4.032258064516129,4.444444444444445,4.032258064516129,3.2,22.26817768219042,19.958677685950413,19.745222929936308,17.647058823529413,19.745222929936308,20.695364238410598
17.14,17.84,19.17,17.07,19.17,14.93,612.0,148.0,62.8,23.8,62.8,66.4,61.0,72.0,73.0,24.0,73.0,72.0,99.39044481054363,99.2086330935252,99.24528301886792,95.33333333333334,99.24528301886792,99.16666666666667,93.05753595997498,140.04680895934203,161.33333333333334,34.98222222222223,161.33333333333334,37.00976290097629,97.9685431926934,98.87406110631207,99.00932500864174,96.14527629233504,99.00932500864174,97.32425824658364,4.20626896942581,4.1929975954521606,4.24199781188411,4.265755938646675,4.24199781188411,4.14296657498705,51,13,6,3,6,7,1364,320,123,38,123,139,7058,1679,682,204,682,679,3.73900293255132,4.0625,4.878048780487805,7.894736842105263,4.878048780487805,5.0359712230215825,19.325587985264946,19.058963668850506,18.035190615835777,18.627450980392158,18.035190615835777,20.471281296023562
12.62,16.45,17.31,16.79,17.31,16.15,2425.3,199.4,63.2,40.6,63.2,58.4,60.0,73.0,74.0,54.5,74.0,70.0,99.24007641689697,98.92473118279574,99.44444444444443,98.92857142857142,99.44444444444443,97.8217821782178,111.65695426909126,200.26940340138913,159.65090909090912,37.36486486486487,159.65090909090912,88.7962962962963,97.93784718713049,98.88793047025088,99.0121943103619,96.59530547584517,99.0121943103619,97.8334422079199,4.261370355138569,4.369130657375481,4.246450777399043,4.396045638357662,4.246450777399043,4.223523885904881,199,22,4,5,4,6,5352,440,125,75,125,119,24398,2211,668,403,668,603,3.718236173393124,5.0,3.2,6.666666666666667,3.2,5.042016806722689,21.936224280678747,19.900497512437813,18.7125748502994,18.610421836228287,18.7125748502994,19.734660033167494
